Random Walk,DT
,23772,3264,1599,1665
,23699,3254,1599,1655
,23575,3265,1599,1666
,23320,3240,1599,1641
Avg of 900
,26245,3422,1599,1823
,25766,3440,1599,1841
,26119,3451,1599,1852
,26351,3434,1599,1835
,26040,3423,1599,1824
,26367,3450,1599,1851
,26417,3460,1599,1861
,25866,3449,1599,1850
,26328,3424,1599,1825
,25938,3427,1599,1828
Avg of 1000
Random Walk,NB2
,2650,1785,1599,186
,2703,1779,1599,180
,2767,1788,1599,189
,2628,1794,1599,195
,2607,1783,1599,184
,2588,1788,1599,189
,2626,1775,1599,176
,2640,1781,1599,182
,2715,1783,1599,184
,2717,1794,1599,195
Avg of 100
,5375,1962,1599,363
,5236,1969,1599,370
,5249,1959,1599,360
,5419,1977,1599,378
,5222,1964,1599,365
,5252,1962,1599,363
,5255,1969,1599,370
,5309,1977,1599,378
,5204,1948,1599,349
,5265,1966,1599,367
Avg of 200
,7974,2153,1599,554
,7931,2135,1599,536
,7880,2154,1599,555
,7851,2152,1599,553
,8046,2148,1599,549
,7943,2163,1599,564
,7862,2138,1599,539
,7834,2147,1599,548
,7821,2131,1599,532
,7775,2164,1599,565
Avg of 300
,10449,2336,1599,737
,10418,2314,1599,715
,10465,2337,1599,738
,10516,2341,1599,742
,10733,2340,1599,741
,10653,2324,1599,725
,10553,2328,1599,729
,10410,2328,1599,729
,10674,2346,1599,747
,10732,2337,1599,738
Avg of 400
,13063,2526,1599,927
,13210,2502,1599,903
,13078,2504,1599,905
,13273,2502,1599,903
,13227,2520,1599,921
,13226,2514,1599,915
,13147,2514,1599,915
,13148,2531,1599,932
,13074,2503,1599,904
,13011,2531,1599,932
Avg of 500
,15509,2687,1599,1088
,15617,2691,1599,1092
,15873,2718,1599,1119
,15835,2710,1599,1111
,15849,2696,1599,1097
,15862,2717,1599,1118
,15739,2704,1599,1105
,15688,2701,1599,1102
,15731,2690,1599,1091
,15951,2714,1599,1115
Avg of 600
,18543,2884,1599,1285
,18528,2913,1599,1314
,18193,2884,1599,1285
,18245,2919,1599,1320
,18369,2897,1599,1298
,18274,2878,1599,1279
,18228,2863,1599,1264
,18586,2876,1599,1277
,18477,2887,1599,1288
,18339,2885,1599,1286
Avg of 700
,21161,3069,1599,1470
,21063,3063,1599,1464
,21249,3080,1599,1481
,20863,3070,1599,1471
,20919,3085,1599,1486
,21117,3069,1599,1470
,21146,3063,1599,1464
,20754,3073,1599,1474
,20913,3064,1599,1465
,20884,3046,1599,1447
Avg of 800
,23738,3270,1599,1671
,23395,3236,1599,1637
,23552,3245,1599,1646
,23339,3256,1599,1657
,23625,3266,1599,1667
,23481,3219,1599,1620
,23405,3256,1599,1657
,23563,3254,1599,1655
,23482,3246,1599,1647
,23607,3285,1599,1686
Avg of 900
,26255,3421,1599,1822
,26518,3457,1599,1858
,26303,3415,1599,1816
,25975,3442,1599,1843
,26040,3433,1599,1834
,25973,3401,1599,1802
,26227,3400,1599,1801
,26296,3434,1599,1835
,26004,3408,1599,1809
,25867,3448,1599,1849
Avg of 1000

Random Walk,Stack
,2409,1719,1599,120
,2239,1725,1599,126
,2217,1723,1599,124
,2434,1739,1599,140
,2363,1721,1599,122
,2463,1729,1599,130
,2362,1728,1599,129
,2281,1735,1599,136
,2426,1711,1599,112
,2313,1710,1599,111
Avg of 100
,4845,1856,1599,257
,4603,1857,1599,258
,4754,1828,1599,229
,4733,1831,1599,232
,4629,1850,1599,251
,4708,1848,1599,249
,4562,1857,1599,258
,4691,1828,1599,229
,4812,1853,1599,254
,4639,1840,1599,241
Avg of 200
,7075,1971,1599,372
,7223,1997,1599,398
,7079,1982,1599,383
,7140,1993,1599,394
,7050,1966,1599,367
,6952,1950,1599,351
,7264,2001,1599,402
,6949,1964,1599,365
,7048,1979,1599,380
,7291,1988,1599,389
Avg of 300
,9530,2114,1599,515
,9215,2098,1599,499
,9532,2106,1599,507
,9306,2102,1599,503
,9467,2077,1599,478
,9254,2092,1599,493
,9433,2120,1599,521
,9316,2112,1599,513
,9538,2094,1599,495
,9395,2092,1599,493
Avg of 400
,11851,2242,1599,643
,11825,2236,1599,637
,11838,2202,1599,603
,11446,2197,1599,598
,11704,2223,1599,624
,11670,2223,1599,624
,11723,2220,1599,621
,11755,2209,1599,610
,11807,2217,1599,618
,11845,2221,1599,622
Avg of 500
,14195,2359,1599,760
,14178,2342,1599,743
,13817,2318,1599,719
,14146,2325,1599,726
,13848,2335,1599,736
,14105,2351,1599,752
,14277,2358,1599,759
,14222,2327,1599,728
,14172,2362,1599,763
,14093,2330,1599,731
Avg of 600
,16744,2514,1599,915
,16120,2443,1599,844
,16455,2489,1599,890
,16277,2470,1599,871
